column,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE
cot_go,0.7938974082563952,0.7466919387016479,0.7083232170370488,0.6762288361997724,0.48724619632988436,0.7883179370411864,4.878688960375134,0.7249400451534399
cot_java,0.8266958424505849,0.784427714091346,0.7485464383383269,0.7190669990421389,0.5120905667462754,0.8135536891366701,5.458722673268928,0.7340444940610595
cot_javascript,0.8379449316652201,0.7983928877601223,0.7654903308143269,0.737867770522556,0.518827864965797,0.8108178342299984,5.6478409613413065,0.7449408002750008
cot_kotlin,0.8253864692023666,0.780848856320507,0.7455589937098592,0.7165560211279238,0.5061648648779901,0.7987880404866834,5.290019845066032,0.7310149633835605
cot_perl,0.7813045959790978,0.7289954175493712,0.68693726880624,0.6521407736778048,0.47702216975888223,0.7684064277763111,4.544471480099659,0.6884941693067288
cot_php,0.8267470738315088,0.7827739318050765,0.7459044761646217,0.7139842634440495,0.506534059617574,0.8044167906561288,5.093539011409338,0.7419127711279394
cot_python,0.7845387613683878,0.7330193885898041,0.6891073751108243,0.6521538697523609,0.48078706814571537,0.7682845548114038,4.6078285347195616,0.6960286111625136
cot_ruby,0.81886293521357,0.7753692570227897,0.7386689340511206,0.7080345843054091,0.5051088609318193,0.8004513277079509,5.001801797212319,0.7112809675788618
cot_scala,0.8133509003072433,0.7641502407741902,0.7255400767175628,0.694516167394443,0.4960973054527543,0.7953480131596813,5.33689087362549,0.7285732688399581
cot_swift,0.8298414872774308,0.7846959894643251,0.7480244045338292,0.7173992538478596,0.5073664543134186,0.8115932128307154,5.283103080158151,0.75301040954329
cot_typescript,0.8319636678198892,0.7909617982102415,0.7550149465539505,0.7240833036010861,0.5183412329561254,0.8247974180486366,5.5549053362739045,0.73984744394202
