column,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE
cot_csharp,0.8700303951366722,0.830237796803297,0.8021493203648263,0.7794723690847098,0.5536963249550575,0.8645048029982167,5.431517949788722,0.8217819100841399
cot_go,0.8828405295062621,0.8463254957128907,0.8202702368204098,0.7992206825859194,0.5563963120936324,0.8709397855229046,6.0191702489667245,0.8315317237857108
cot_java,0.8854320987653227,0.8512196665507114,0.8270431024372049,0.8075833224828726,0.5613527110299537,0.8715157136193248,6.0184932463026595,0.8320826162375935
cot_javascript,0.8662039253230174,0.8310724714366572,0.8063717111935937,0.786471616850785,0.5615029602080784,0.8808708876182877,6.275026943196756,0.8304587010864687
cot_kotlin,0.8680448907264183,0.8371704558325747,0.8155153689228627,0.7983028631310772,0.5798423527259895,0.8786917447437524,6.597419160243637,0.8453589071488729
cot_perl,0.8617200674535218,0.8249934667294357,0.7988264692669268,0.7777199579589371,0.5500346688072193,0.8641994482648524,5.947329120292214,0.8238605659590881
cot_php,0.877869936290314,0.8447301324341713,0.8214549633916188,0.8026704227909599,0.5684151659818952,0.8770357223163373,6.121557131480001,0.8392374224264664
cot_python,0.8500122339123012,0.8062622249484718,0.7755153124429195,0.7507555804496598,0.5260238864493447,0.8429079235245777,5.489442139803391,0.8047287447446759
cot_ruby,0.8545007608567418,0.8216318055855923,0.7979851192445763,0.7786345436854127,0.5644522623858613,0.8736636863888017,6.080222048538199,0.8299530418719229
cot_swift,0.8969594594593512,0.8699166078282703,0.8514549852239108,0.8368727268799273,0.5955194170550387,0.8971737851333957,7.076813881467461,0.8840775962356364
cot_typescript,0.8999761564138173,0.876313991913733,0.8593236215418641,0.8451781864887268,0.6148356171675586,0.9067281088691228,6.968165136480846,0.8804794979666528
