column,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE
cot_csharp,0.8577211055234735,0.8126860175801992,0.781714362744526,0.757598998655128,0.5281413968062221,0.8408522127376653,5.287492373142764,0.8149872205454372
cot_go,0.8651944633459286,0.8260561039278407,0.7997136412756056,0.7794302380410617,0.5417394573627012,0.8607149144246563,6.103519769645935,0.8279492455007601
cot_java,0.8775422951835626,0.8434918949541969,0.8184051794669529,0.7981923481629293,0.5527940035760157,0.8622366694728445,5.845249993473026,0.8275717907365518
cot_javascript,0.8938487314503477,0.8605752422945652,0.8374579972103171,0.8192926242884961,0.5703856182844752,0.8912268458365762,6.713147465879407,0.8543810722192872
cot_kotlin,0.9274660366212726,0.9090480555363958,0.8962810245359916,0.8862063028876019,0.6435107528626489,0.9365598977855647,8.146410339972354,0.9119040539436861
cot_perl,0.898819561551325,0.8689449220195473,0.8480609792175897,0.8313864671627295,0.5761850876358291,0.8874442162265535,6.727552145471248,0.8655326315458197
cot_php,0.8879673037623647,0.851285210341094,0.8276486848962445,0.8098935662763904,0.5607776737318152,0.8724967427266057,6.483188760314517,0.8535506269434119
cot_python,0.8604383198903116,0.816477470442344,0.7866851391288784,0.7634856194910586,0.5273727481523688,0.8539589202655344,5.7744718226379685,0.8244075787951385
cot_ruby,0.8557883647429643,0.8151485341831699,0.7873987975980185,0.7656227906052293,0.5422822017073636,0.8581396156597073,5.915146597867121,0.8226363392701325
cot_scala,0.8965848968064275,0.8696770243660048,0.8513431776352162,0.8368850629679085,0.5835961131056777,0.8947775717507807,7.096169296794644,0.8840775962356364
cot_typescript,0.9211969480208725,0.8978322615465143,0.8808056952949045,0.8668610391361248,0.6197310701637667,0.9246621605134122,7.512560947429603,0.8989518516812641
