column,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE
cot_csharp,0.8465061362621905,0.798458074383038,0.7648767401825608,0.7388933835773228,0.5138017166219075,0.828398766968261,4.751444657641628,0.7941762339753268
cot_go,0.8552685536601112,0.8171635602704934,0.7908041869868608,0.7704356493387347,0.533188633293935,0.8633253988011717,5.9663363858183835,0.8177802382646522
cot_java,0.8527865650747489,0.8136996947116494,0.7857269116049794,0.7635630308716169,0.5273601842924015,0.845077681013778,5.476766379327761,0.7954800200944558
cot_javascript,0.8684777405456117,0.8329818284312835,0.8080387408258445,0.7891167098182933,0.5490317120272009,0.8665515411579687,6.06092340897424,0.8314419972173166
cot_kotlin,0.8973419964558892,0.8724154283605063,0.8545773604400241,0.8401460316569948,0.5963405012534562,0.9012652920677311,6.804764307265731,0.8710424401882847
cot_php,0.8809953119364249,0.8442083125433537,0.8189516886166678,0.7992753067656204,0.5533107741761266,0.8723240898270923,5.919237124387218,0.8313904105818404
cot_python,0.8524621999026272,0.8048706268663149,0.7725948725427365,0.7474623247049623,0.5178547955554622,0.8445676845469448,5.732234724832035,0.8080448238480076
cot_ruby,0.8739318740488266,0.8390833774101565,0.8141738763040445,0.7941763841732814,0.5588342842265107,0.8836497910162148,6.300910456909694,0.8356374048214918
cot_scala,0.8613165347331635,0.8247312033247182,0.7986942768716242,0.7777114044255948,0.5390665208417755,0.8627392052889065,5.959500366455546,0.8236412677134741
cot_swift,0.8988182806664206,0.8689508246878976,0.8480738008198964,0.8314060502829956,0.5796494121793323,0.8877882475813881,6.734105228344879,0.8653133333002057
cot_typescript,0.8801859799712827,0.8451491392181294,0.8200260288970102,0.7994573157070611,0.5609777444560439,0.8787904915431994,6.292124703024011,0.8389588599674394
