column,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE
cot_csharp,0.8690577507597728,0.831892571940333,0.8062183530932542,0.7860078431236566,0.5551674847708316,0.8607016504967586,5.677797905282608,0.8297093205884305
cot_java,0.8893827160492729,0.8559067337831017,0.8322576610586513,0.8131099576317531,0.5660735654569836,0.8805387455522041,6.496805872210229,0.8429892981717512
cot_javascript,0.8700335088558078,0.8356797431282917,0.8112525288582425,0.7917346767858268,0.5590504506144522,0.8818646766280608,5.911740982226784,0.8420893649826159
cot_kotlin,0.8483165977553634,0.8113056083257794,0.7859202353554764,0.7658582416591652,0.5487210906758591,0.859082914898746,5.8033112213679185,0.8292265806628247
cot_perl,0.8555769694048596,0.817350477406349,0.79087942194802,0.7704046492856603,0.5366582461278662,0.8646243085127555,5.951765026912291,0.817385989656118
cot_php,0.8855631686499716,0.8538536315713567,0.8309119116511547,0.8128167410773245,0.5760134271821967,0.8949522661143501,6.023804201569317,0.8583372341323179
cot_python,0.8487888426717826,0.8003275097954186,0.7667976102162232,0.7402496593779753,0.5188746249693754,0.8350146598421808,5.313871365887031,0.8050229542894481
cot_ruby,0.839049514222072,0.7996092568448583,0.7709971773216253,0.7480888201144773,0.5387057328812388,0.8646320382517058,5.684031850231983,0.8143354035906766
cot_scala,0.8828344186655566,0.8463353962089014,0.8202953122604079,0.7992604026926543,0.5519232659159202,0.87121573270949,6.022024880867667,0.8308823731363603
cot_swift,0.8654681467180423,0.826215271102049,0.7997675520867749,0.779383844340078,0.5456975957303234,0.8628226919819412,6.09942357022938,0.8272998948514093
cot_typescript,0.8705293276107688,0.8347458759963348,0.8094665327759737,0.7894845252179014,0.5649392133259229,0.8772274760313351,6.179142678335166,0.8417026298120603
