column,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE
cot_csharp,0.83799867754004,0.7983626272843698,0.765381298831877,0.7376836269039326,0.5214308994918357,0.8135532829722315,5.638249748100729,0.7449408002750008
cot_go,0.8045198048591075,0.7618287989432083,0.7262091869138785,0.6974110812288467,0.49707099593505405,0.7956622311196537,5.058254187346164,0.756532185568382
cot_java,0.8485776805249784,0.814239982474668,0.783559677961396,0.7577247477365981,0.5421952148316671,0.8322299681017398,5.859463516925187,0.7862067102839881
cot_kotlin,0.8660873440283274,0.8335203002049691,0.8049426528787212,0.7805255344128579,0.5417254681973354,0.8465685107051464,6.004610848942447,0.8078257975614654
cot_perl,0.8263927537200171,0.7806647429480575,0.7428664578792094,0.7122472944540493,0.5134092829773764,0.8204670792499311,5.398149254616073,0.750988120794229
cot_php,0.8748338502434925,0.8403221172368102,0.810591609695717,0.784597741512705,0.554277326599447,0.8582434541598658,5.985362412585998,0.8072804437269283
cot_python,0.7843222174099643,0.7373851242742332,0.697402055314428,0.6642653516465667,0.4918575156112948,0.7699261622821981,4.723447995551128,0.7179513296497435
cot_ruby,0.8741736447772422,0.8447337579856685,0.8178279805513644,0.794004323215702,0.5691681766406304,0.8647161404197208,6.408658454124319,0.7994680108239625
cot_scala,0.8223539745277069,0.7790582705924609,0.7410329596456039,0.709272753190776,0.5103198515241502,0.8120736320865021,5.460289085052631,0.7641593362894891
cot_swift,0.8681245858182309,0.8361026958277337,0.8091162824532587,0.7858122870822273,0.5505381071042588,0.8608376805265537,6.297304081672201,0.8212928854445438
cot_typescript,0.8624567474046577,0.8317604522262445,0.8025203652990588,0.77620570868964,0.5610720118438538,0.881464226789601,6.405099800593911,0.8188615783466762
